Mac Adress;Date_Nom;label_Balise;lat;long;Name;Description
00:88:65:b3:7e:71;23/10/2015 16:37;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
00:88:65:b3:7e:71;23/10/2015 16:52;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
00:88:65:b6:36:f9;23/10/2015 19:51;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
00:88:65:b6:36:f9;23/10/2015 19:54;THE KOOPLES SPORT;48.84792328;2.282670736;zone10;the koopple sport
00:88:65:b6:36:f9;23/10/2015 19:57;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
00:88:65:b6:36:f9;23/10/2015 20:00;GUERIN JOAILLERIE;48.84787369;2.282819271;zone9;devialet -guerin
00:88:65:b8:d1:72;23/10/2015 19:03;LOUIS PION;48.84797669;2.282607317;zone11;louis pion - lacoste
00:88:65:b8:d1:72;23/10/2015 19:06;CELIO;48.84811401;2.282833576;zone18;celio
00:88:65:bf:87:d9;23/10/2015 18:46;BERENICE;48.84782028;2.282927513;zone8;BNAIL - BERENICE
00:88:65:c1:50:1f;23/10/2015 16:44;TOMMY HILFIGER;48.84824371;2.282747984;zone17;tommy hilfiger
00:88:65:c1:50:1f;23/10/2015 17:12;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
00:88:65:da:f1:dc;23/10/2015 16:44;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
00:88:65:e6:bc:87;23/10/2015 16:33;ERIC KAYSER;48.8476181;2.283736229;zone 2;Restauration - Détente
00:88:65:e6:bc:87;23/10/2015 17:10;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
00:88:65:f3:7d:37;23/10/2015 12:52;HOLLISTER;48.84820938;2.282356024;zone13;hollister - nike
00:aa:70:7a:a1:c1;23/10/2015 14:04;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
00:aa:70:7a:a1:c1;23/10/2015 14:38;LACOSTE;48.84802628;2.282550335;zone11;louis pion - lacoste
00:c6:10:01:ea:68;23/10/2015 15:55;GRAND OPTICAL;48.84766006;2.283632518;zone 3;Grand Optical
00:c6:10:01:ea:68;23/10/2015 16:00;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
00:c6:10:08:db:4e;23/10/2015 10:57;CELIO;48.84811401;2.282833576;zone18;celio
00:c6:10:08:db:4e;23/10/2015 11:02;GRAND OPTICAL;48.84766006;2.283632518;zone 3;Grand Optical
00:c6:10:08:db:4e;23/10/2015 11:10;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
00:c6:10:7f:34:e3;23/10/2015 13:37;ADIDAS ORIGINALS;48.84810638;2.282475472;zone12;adidas
00:c6:10:c1:af:86;23/10/2015 12:36;ERIC KAYSER;48.8476181;2.283736229;zone 2;Restauration - Détente
00:c6:d2:21:99:64;23/10/2015 14:27;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
00:c6:d2:21:99:64;23/10/2015 15:05;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
00:e3:b2:10:cc:68;23/10/2015 10:37;LACOSTE;48.84802628;2.282550335;zone11;louis pion - lacoste
00:e3:b2:10:cc:68;23/10/2015 10:54;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
00:e3:b2:25:f4:21;23/10/2015 12:40;CECILE & JEANNE;48.84770966;2.283169031;zone7;celine & jeanne
00:e3:b2:25:f4:21;23/10/2015 13:26;LACOSTE;48.84802628;2.282550335;zone11;louis pion - lacoste
00:e3:b2:2b:88:2b;23/10/2015 14:03;HOLLISTER;48.84820938;2.282356024;zone13;hollister - nike
00:e3:b2:2b:88:2b;23/10/2015 14:08;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
00:e3:b2:2b:88:2b;23/10/2015 14:37;JACADI;48.84767151;2.283523797;zone4;jacadi
00:e3:b2:2b:88:2b;23/10/2015 19:24;ZARA;48.84843063;2.282493115;zone15;zara
00:e3:b2:43:3d:47;23/10/2015 13:34;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
00:e3:b2:43:3d:47;23/10/2015 13:43;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
00:e3:b2:43:3d:47;23/10/2015 13:49;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
00:e3:b2:43:3d:47;23/10/2015 13:54;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
00:e3:b2:aa:48:6e;23/10/2015 14:32;ZARA;48.84843063;2.282493115;zone15;zara
00:e3:b2:f8:0e:e3;23/10/2015 12:22;ZARA;48.84843063;2.282493115;zone15;zara
00:e3:b2:f8:0e:e3;23/10/2015 12:48;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
00:e3:b2:f8:0e:e3;23/10/2015 13:02;HOLLISTER;48.84820938;2.282356024;zone13;hollister - nike
00:eb:2d:24:d2:9e;23/10/2015 15:34;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
00:eb:2d:24:d2:9e;23/10/2015 15:45;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
00:eb:2d:24:d2:9e;23/10/2015 15:52;GRAND OPTICAL;48.84766006;2.283632518;zone 3;Grand Optical
00:eb:2d:24:d2:9e;23/10/2015 15:57;GRAND OPTICAL;48.84766006;2.283632518;zone 3;Grand Optical
00:eb:2d:24:d2:9e;23/10/2015 16:02;GRAND OPTICAL;48.84766006;2.283632518;zone 3;Grand Optical
00:eb:2d:39:40:b0;23/10/2015 14:41;JACADI;48.84767151;2.283523797;zone4;jacadi
00:eb:2d:39:40:b0;23/10/2015 19:24;THE KOOPLES SPORT;48.84792328;2.282670736;zone10;the koopple sport
00:eb:2d:74:a0:bd;23/10/2015 13:18;BNAILS;48.84773636;2.283097505;zone8;BNAIL - BERENICE
00:eb:2d:77:da:ad;23/10/2015 14:54;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
00:eb:2d:77:da:ad;23/10/2015 15:12;THE KOOPLES SPORT;48.84792328;2.282670736;zone10;the koopple sport
00:eb:2d:77:da:ad;23/10/2015 15:22;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
00:eb:2d:77:da:ad;23/10/2015 15:35;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
00:eb:2d:a2:95:09;23/10/2015 16:49;LACOSTE;48.84802628;2.282550335;zone11;louis pion - lacoste
00:eb:2d:a2:95:09;23/10/2015 17:17;LOUIS PION;48.84797669;2.282607317;zone11;louis pion - lacoste
00:eb:2d:c4:c9:0a;23/10/2015 16:35;ZARA;48.84843063;2.282493115;zone15;zara
00:eb:2d:c4:c9:0a;23/10/2015 17:03;LACOSTE;48.84802628;2.282550335;zone11;louis pion - lacoste
00:eb:2d:c4:c9:0a;23/10/2015 17:11;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
00:eb:2d:ce:25:f2;23/10/2015 14:32;LOUIS PION;48.84797669;2.282607317;zone11;louis pion - lacoste
00:eb:2d:f0:38:cf;23/10/2015 14:06;HOLLISTER;48.84820938;2.282356024;zone13;hollister - nike
00:eb:2d:f0:38:cf;23/10/2015 19:28;ZARA;48.84843063;2.282493115;zone15;zara
00:f4:b9:00:49:1c;23/10/2015 16:16;ZARA;48.84843063;2.282493115;zone15;zara
00:f4:b9:07:19:d5;23/10/2015 19:16;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
00:f4:b9:1c:cf:51;23/10/2015 16:49;LOUIS PION;48.84797669;2.282607317;zone11;louis pion - lacoste
00:f4:b9:1c:cf:51;23/10/2015 16:55;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
00:f4:b9:1c:cf:51;23/10/2015 17:12;JACADI;48.84767151;2.283523797;zone4;jacadi
00:f4:b9:21:8a:bf;23/10/2015 12:04;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
00:f4:b9:21:8a:bf;23/10/2015 12:31;CECILE & JEANNE;48.84770966;2.283169031;zone7;celine & jeanne
00:f4:b9:24:ec:29;23/10/2015 14:42;BERENICE;48.84782028;2.282927513;zone8;BNAIL - BERENICE
00:f4:b9:24:ec:29;23/10/2015 19:30;LACOSTE;48.84802628;2.282550335;zone11;louis pion - lacoste
00:f4:b9:53:30:6a;23/10/2015 18:07;DEVIALET;48.84785461;2.282766581;zone9;devialet -guerin
00:f4:b9:53:30:6a;23/10/2015 18:14;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
00:f4:b9:53:30:6a;23/10/2015 18:20;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
00:f4:b9:54:40:4d;23/10/2015 11:46;CECILE & JEANNE;48.84770966;2.283169031;zone7;celine & jeanne
00:f4:b9:67:cf:e3;23/10/2015 14:38;BNAILS;48.84773636;2.283097505;zone8;BNAIL - BERENICE
00:f4:b9:67:cf:e3;23/10/2015 19:31;HOLLISTER;48.84820938;2.282356024;zone13;hollister - nike
00:f4:b9:69:ae:75;23/10/2015 15:21;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
00:f4:b9:6d:75:80;23/10/2015 17:17;ZARA;48.84843063;2.282493115;zone15;zara
00:f4:b9:6d:75:80;23/10/2015 17:29;ZARA;48.84843063;2.282493115;zone15;zara
00:f4:b9:6d:75:80;23/10/2015 17:33;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
00:f4:b9:6d:75:80;23/10/2015 17:38;THE KOOPLES SPORT;48.84792328;2.282670736;zone10;the koopple sport
00:f4:b9:d7:ed:79;23/10/2015 18:56;LOUIS PION;48.84797669;2.282607317;zone11;louis pion - lacoste
04:0c:ce:a4:b4:2d;23/10/2015 11:49;ZARA;48.84843063;2.282493115;zone15;zara
04:0c:ce:a4:b4:2d;23/10/2015 11:54;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
04:0c:ce:a5:31:c7;23/10/2015 15:41;DEVIALET;48.84785461;2.282766581;zone9;devialet -guerin
04:0c:ce:b6:29:74;23/10/2015 11:13;ERIC KAYSER;48.8476181;2.283736229;zone 2;Restauration - Détente
04:0c:ce:b6:29:74;23/10/2015 11:18;AMERICAN VINTAGE;48.84798813;2.282802343;zone19;levi's - berenice
04:0c:ce:b6:29:74;23/10/2015 11:30;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
04:0c:ce:e1:c4:00;23/10/2015 15:34;BERENICE;48.84782028;2.282927513;zone8;BNAIL - BERENICE
04:0c:ce:e1:c4:00;23/10/2015 15:45;AMERICAN VINTAGE;48.84798813;2.282802343;zone19;levi's - berenice
04:0c:ce:e1:c4:00;23/10/2015 15:51;LOUIS PION;48.84797669;2.282607317;zone11;louis pion - lacoste
04:0c:ce:e1:c4:00;23/10/2015 15:57;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
04:0c:ce:e1:c4:00;23/10/2015 16:02;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
04:15:52:30:51:9D;23/10/2015 10:14;LACOSTE;48.84802628;2.282550335;zone11;louis pion - lacoste
04:15:52:f0:82:fa;23/10/2015 11:28;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
04:15:52:f0:82:fa;23/10/2015 11:33;ADIDAS ORIGINALS;48.84810638;2.282475472;zone12;adidas
04:15:52:f0:82:fa;23/10/2015 11:35;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
04:1b:ba:a6:03:15;23/10/2015 14:58;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
04:1b:ba:a6:03:15;23/10/2015 15:12;AMERICAN VINTAGE;48.84798813;2.282802343;zone19;levi's - berenice
04:1b:ba:a6:03:15;23/10/2015 15:25;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
04:1b:ba:b1:19:0d;23/10/2015 16:52;GRAND OPTICAL;48.84766006;2.283632518;zone 3;Grand Optical
04:1b:ba:b1:19:0d;23/10/2015 17:01;CELIO;48.84811401;2.282833576;zone18;celio
04:1b:ba:f8:8a:72;23/10/2015 18:23;JACADI;48.84767151;2.283523797;zone4;jacadi
04:1b:ba:f8:8a:72;23/10/2015 18:32;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
04:1e:64:0c:5a:a2;23/10/2015 12:50;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
04:1e:64:13:ab:48;23/10/2015 15:52;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
04:1e:64:35:f2:ae;23/10/2015 12:54;DEVIALET;48.84785461;2.282766581;zone9;devialet -guerin
04:1e:64:3c:ed:47;23/10/2015 14:19;BERENICE;48.84782028;2.282927513;zone8;BNAIL - BERENICE
04:1e:64:3c:ed:47;23/10/2015 14:48;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
04:1e:64:6b:1c:f2;23/10/2015 17:40;CECILE & JEANNE;48.84770966;2.283169031;zone7;celine & jeanne
04:1e:64:6b:1c:f2;23/10/2015 17:43;CECILE & JEANNE;48.84770966;2.283169031;zone7;celine & jeanne
04:1e:64:6b:1c:f2;23/10/2015 17:52;THE KOOPLES SPORT;48.84792328;2.282670736;zone10;the koopple sport
04:1e:64:6b:1c:f2;23/10/2015 18:02;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
04:1e:64:74:02:10;23/10/2015 12:22;CECILE & JEANNE;48.84770966;2.283169031;zone7;celine & jeanne
04:1e:64:74:02:10;23/10/2015 13:02;TOMMY HILFIGER;48.84824371;2.282747984;zone17;tommy hilfiger
04:1e:64:88:0b:f0;23/10/2015 17:27;ERIC KAYSER;48.8476181;2.283736229;zone 2;Restauration - Détente
04:1e:64:d2:49:f9;23/10/2015 13:43;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
04:1e:64:d2:49:f9;23/10/2015 13:49;JACADI;48.84767151;2.283523797;zone4;jacadi
04:46:65:54:a7:94;23/10/2015 13:45;DEVIALET;48.84785461;2.282766581;zone9;devialet -guerin
04:46:65:70:ba:fa;23/10/2015 13:24;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
04:46:65:75:88:95;23/10/2015 11:57;LOUIS PION;48.84797669;2.282607317;zone11;louis pion - lacoste
04:46:65:81:f2:53;23/10/2015 16:33;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
04:46:65:81:f2:53;23/10/2015 17:09;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
04:46:65:95:0f:66;23/10/2015 10:37;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
04:46:65:95:0f:66;23/10/2015 10:46;ERIC KAYSER;48.8476181;2.283736229;zone 2;Restauration - Détente
04:46:65:95:0f:66;23/10/2015 10:50;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
04:46:65:95:0f:66;23/10/2015 10:55;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
04:46:65:99:e4:f2;23/10/2015 16:11;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
04:46:65:cb:06:99;23/10/2015 13:31;HOLLISTER;48.84820938;2.282356024;zone13;hollister - nike
04:46:65:cb:06:99;23/10/2015 13:51;GUERIN JOAILLERIE;48.84787369;2.282819271;zone9;devialet -guerin
04:46:65:cb:a5:e1;23/10/2015 16:03;JACADI;48.84767151;2.283523797;zone4;jacadi
04:46:65:d3:d0:c3;23/10/2015 13:28;HOLLISTER;48.84820938;2.282356024;zone13;hollister - nike
04:46:65:e4:07:9f;23/10/2015 14:57;LOUIS PION;48.84797669;2.282607317;zone11;louis pion - lacoste
04:46:65:e4:07:9f;23/10/2015 15:16;HOLLISTER;48.84820938;2.282356024;zone13;hollister - nike
04:46:65:e4:07:9f;23/10/2015 15:25;LOUIS PION;48.84797669;2.282607317;zone11;louis pion - lacoste
04:54:53:69:2f:24;23/10/2015 13:22;BNAILS;48.84773636;2.283097505;zone8;BNAIL - BERENICE
04:a8:2a:8e:85:4c;23/10/2015 11:29;CECILE & JEANNE;48.84770966;2.283169031;zone7;celine & jeanne
04:a8:2a:8e:85:4c;23/10/2015 11:46;TOMMY HILFIGER;48.84824371;2.282747984;zone17;tommy hilfiger
04:db:56:0e:5a:03;23/10/2015 14:55;GUERIN JOAILLERIE;48.84787369;2.282819271;zone9;devialet -guerin
04:db:56:0e:5a:03;23/10/2015 15:23;GUERIN JOAILLERIE;48.84787369;2.282819271;zone9;devialet -guerin
04:db:56:31:ea:df;23/10/2015 14:02;GUERIN JOAILLERIE;48.84787369;2.282819271;zone9;devialet -guerin
04:db:56:31:ea:df;23/10/2015 19:29;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
04:db:56:3a:34:e0;23/10/2015 12:39;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
04:db:56:41:6e:24;23/10/2015 10:49;ZARA;48.84843063;2.282493115;zone15;zara
04:db:56:54:42:e7;23/10/2015 17:54;BERENICE;48.84782028;2.282927513;zone8;BNAIL - BERENICE
04:db:56:54:42:e7;23/10/2015 18:04;AMERICAN VINTAGE;48.84798813;2.282802343;zone19;levi's - berenice
04:db:56:54:42:e7;23/10/2015 18:08;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
04:db:56:58:c2:c9;23/10/2015 14:01;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
04:db:56:58:c2:c9;23/10/2015 14:35;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
04:db:56:9e:02:80;23/10/2015 16:32;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
04:db:56:ab:19:c5;23/10/2015 16:33;AMERICAN VINTAGE;48.84798813;2.282802343;zone19;levi's - berenice
04:db:56:ab:19:c5;23/10/2015 16:53;TOMMY HILFIGER;48.84824371;2.282747984;zone17;tommy hilfiger
04:db:56:ab:19:c5;23/10/2015 17:01;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
04:db:56:c0:59:28;23/10/2015 19:21;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
04:db:56:c0:59:28;23/10/2015 19:46;TOMMY HILFIGER;48.84824371;2.282747984;zone17;tommy hilfiger
04:db:56:c0:59:28;23/10/2015 19:49;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
04:e5:36:75:54:4a;23/10/2015 12:36;TOMMY HILFIGER;48.84824371;2.282747984;zone17;tommy hilfiger
04:e5:36:da:41:1e;23/10/2015 11:41;AMERICAN VINTAGE;48.84798813;2.282802343;zone19;levi's - berenice
04:e5:36:da:41:1e;23/10/2015 11:49;LOUIS PION;48.84797669;2.282607317;zone11;louis pion - lacoste
04:f1:3e:c0:7e:19;23/10/2015 18:37;TOMMY HILFIGER;48.84824371;2.282747984;zone17;tommy hilfiger
04:f7:e4:0a:08:63;23/10/2015 18:48;THE KOOPLES SPORT;48.84792328;2.282670736;zone10;the koopple sport
04:f7:e4:0a:08:63;23/10/2015 18:58;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
04:f7:e4:2f:16:5d;23/10/2015 12:05;GRAND OPTICAL;48.84766006;2.283632518;zone 3;Grand Optical
04:f7:e4:31:5e:59;23/10/2015 12:58;ERIC KAYSER;48.8476181;2.283736229;zone 2;Restauration - Détente
04:f7:e4:33:ee:2b;23/10/2015 16:59;ZARA;48.84843063;2.282493115;zone15;zara
04:f7:e4:33:ee:2b;23/10/2015 17:07;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
04:f7:e4:33:ee:2b;23/10/2015 17:20;CECILE & JEANNE;48.84770966;2.283169031;zone7;celine & jeanne
04:f7:e4:33:ee:2b;23/10/2015 17:26;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
04:f7:e4:34:e8:50;23/10/2015 19:47;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
04:f7:e4:34:e8:50;23/10/2015 19:50;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
04:f7:e4:35:1c:23;23/10/2015 13:19;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
04:f7:e4:35:1c:23;23/10/2015 13:29;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
04:f7:e4:37:18:d2;23/10/2015 18:27;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
04:f7:e4:3b:3a:2f;23/10/2015 18:52;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
04:f7:e4:3b:43:02;23/10/2015 16:01;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
04:f7:e4:3f:d4:61;23/10/2015 15:34;AMERICAN VINTAGE;48.84798813;2.282802343;zone19;levi's - berenice
04:f7:e4:3f:d4:61;23/10/2015 15:45;BERENICE;48.84782028;2.282927513;zone8;BNAIL - BERENICE
04:f7:e4:3f:d4:61;23/10/2015 15:52;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
04:f7:e4:3f:d4:61;23/10/2015 15:57;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
04:f7:e4:3f:d4:61;23/10/2015 16:02;ERIC KAYSER;48.8476181;2.283736229;zone 2;Restauration - Détente
04:f7:e4:49:97:f7;23/10/2015 13:31;JACADI;48.84767151;2.283523797;zone4;jacadi
04:f7:e4:49:97:f7;23/10/2015 13:46;HOLLISTER;48.84820938;2.282356024;zone13;hollister - nike
04:f7:e4:49:97:f7;23/10/2015 13:51;TOMMY HILFIGER;48.84824371;2.282747984;zone17;tommy hilfiger
04:f7:e4:4c:e7:12;23/10/2015 17:32;EXKI;48.84757996;2.283505917;zone 3;Grand Optical
04:f7:e4:57:3d:17;23/10/2015 16:47;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
04:f7:e4:57:3d:17;23/10/2015 16:51;HOLLISTER;48.84820938;2.282356024;zone13;hollister - nike
04:f7:e4:57:3d:17;23/10/2015 16:57;CELIO;48.84811401;2.282833576;zone18;celio
04:f7:e4:57:3d:17;23/10/2015 17:24;HOLLISTER;48.84820938;2.282356024;zone13;hollister - nike
04:f7:e4:58:5a:19;23/10/2015 13:16;ZARA;48.84843063;2.282493115;zone15;zara
04:f7:e4:58:e0:b3;23/10/2015 12:29;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
04:f7:e4:64:1e:66;23/10/2015 14:55;CELIO;48.84811401;2.282833576;zone18;celio
04:f7:e4:64:1e:66;23/10/2015 15:23;CELIO;48.84811401;2.282833576;zone18;celio
04:f7:e4:71:2e:4b;23/10/2015 13:19;JACADI;48.84767151;2.283523797;zone4;jacadi
04:f7:e4:71:2e:4b;23/10/2015 13:24;LACOSTE;48.84802628;2.282550335;zone11;louis pion - lacoste
04:f7:e4:74:83:9f;23/10/2015 16:27;TOMMY HILFIGER;48.84824371;2.282747984;zone17;tommy hilfiger
04:f7:e4:74:83:9f;23/10/2015 16:37;TOMMY HILFIGER;48.84824371;2.282747984;zone17;tommy hilfiger
04:f7:e4:74:83:9f;23/10/2015 16:52;LACOSTE;48.84802628;2.282550335;zone11;louis pion - lacoste
04:f7:e4:76:0b:48;23/10/2015 14:58;GRAND OPTICAL;48.84766006;2.283632518;zone 3;Grand Optical
04:f7:e4:76:0b:48;23/10/2015 15:16;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
04:f7:e4:76:0b:48;23/10/2015 15:25;GRAND OPTICAL;48.84766006;2.283632518;zone 3;Grand Optical
04:f7:e4:7d:61:fe;23/10/2015 16:12;GRAND OPTICAL;48.84766006;2.283632518;zone 3;Grand Optical
04:f7:e4:7d:61:fe;23/10/2015 16:24;TOMMY HILFIGER;48.84824371;2.282747984;zone17;tommy hilfiger
04:f7:e4:81:86:1e;23/10/2015 13:17;DEVIALET;48.84785461;2.282766581;zone9;devialet -guerin
04:f7:e4:81:86:1e;23/10/2015 13:22;EXKI;48.84757996;2.283505917;zone 3;Grand Optical
04:f7:e4:82:13:3a;23/10/2015 17:46;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
04:f7:e4:82:13:3a;23/10/2015 17:52;LACOSTE;48.84802628;2.282550335;zone11;louis pion - lacoste
04:f7:e4:b5:f9:ca;23/10/2015 16:47;LACOSTE;48.84802628;2.282550335;zone11;louis pion - lacoste
04:f7:e4:b5:f9:ca;23/10/2015 17:20;BNAILS;48.84773636;2.283097505;zone8;BNAIL - BERENICE
04:f7:e4:b6:b6:17;23/10/2015 16:34;HOLLISTER;48.84820938;2.282356024;zone13;hollister - nike
04:f7:e4:b8:a9:51;23/10/2015 11:44;CECILE & JEANNE;48.84770966;2.283169031;zone7;celine & jeanne
04:f7:e4:b8:a9:51;23/10/2015 11:53;CELIO;48.84811401;2.282833576;zone18;celio
04:f7:e4:b8:f4:1b;23/10/2015 18:07;CELIO;48.84811401;2.282833576;zone18;celio
04:f7:e4:b8:f4:1b;23/10/2015 18:13;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
04:f7:e4:b8:f4:1b;23/10/2015 18:20;ZARA;48.84843063;2.282493115;zone15;zara
04:f7:e4:bd:9c:ab;23/10/2015 19:41;THE KOOPLES SPORT;48.84792328;2.282670736;zone10;the koopple sport
04:f7:e4:bd:a7:1b;23/10/2015 14:25;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
04:f7:e4:bd:a7:1b;23/10/2015 15:03;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
04:f7:e4:bd:bf:15;23/10/2015 12:49;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
04:f7:e4:bf:56:6a;23/10/2015 13:18;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
04:f7:e4:c4:a5:58;23/10/2015 10:45;LACOSTE;48.84802628;2.282550335;zone11;louis pion - lacoste
04:f7:e4:c8:d1:5d;23/10/2015 14:30;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
04:f7:e4:c8:d1:5d;23/10/2015 14:45;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
04:f7:e4:c9:49:c4;23/10/2015 15:40;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
04:f7:e4:c9:49:c4;23/10/2015 15:41;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
04:f7:e4:cc:9c:ea;23/10/2015 17:40;AMERICAN VINTAGE;48.84798813;2.282802343;zone19;levi's - berenice
04:f7:e4:cc:9c:ea;23/10/2015 17:43;AMERICAN VINTAGE;48.84798813;2.282802343;zone19;levi's - berenice
04:f7:e4:cc:9c:ea;23/10/2015 17:52;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
04:f7:e4:ce:be:a7;23/10/2015 14:05;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
04:f7:e4:ce:be:a7;23/10/2015 14:44;CELIO;48.84811401;2.282833576;zone18;celio
04:f7:e4:ce:be:a7;23/10/2015 19:31;ERIC KAYSER;48.8476181;2.283736229;zone 2;Restauration - Détente
04:f7:e4:d0:c7:51;23/10/2015 16:49;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
04:f7:e4:d0:c7:51;23/10/2015 16:56;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
